scenario,x_value,seed,users,rbs,method,linear_objective,linear_gap_pct,entropy_objective,soft_mass,expected_successful_samples,mean_packet_error,fl_quality,fractional_mass_ratio,kkt_residual,runtime_seconds
rbs,5,40508,15,5,Soft-Entropy-KKT(tau=5),912.0119135162,1.6257738219,570.6499781272,5.0000000000,802.9880864838,0.0343797759,0.4682146277,0.9999997083,2.3643309532e-12,0.0008940001
rbs,5,40508,15,5,Soft-Entropy-KKT(tau=25),996.1065285150,10.9964631702,-874.9110359200,4.9769887045,718.8934714850,0.0650124309,0.4191798668,1.0000000000,1.7763568394e-15,0.0002226999
rbs,5,40509,15,5,Hungarian(reference),636.2235236999,0.0000000000,636.2235236999,5.0000000000,759.7764763001,0.0254183183,0.5442524902,0.0000000000,0.0000000000e+00,0.0000223999
rbs,5,40509,15,5,Continuous-LP(HiGHS),636.2235236999,0.0000000000,636.2235236999,5.0000000000,759.7764763001,0.0254183183,0.5442524902,0.0000000000,0.0000000000e+00,0.0015748000
rbs,5,40509,15,5,Soft-Entropy-KKT(tau=1),637.4244858908,0.1887641915,574.6613177185,5.0000000000,758.5755141092,0.0268705118,0.5433922021,0.9999998442,6.0496217262e-06,0.0039901000
rbs,5,40509,15,5,Soft-Entropy-KKT(tau=5),649.3525629239,2.0635890901,311.0479515620,4.9999999973,746.6474370761,0.0364447772,0.5348477343,0.9999992447,2.5197843811e-11,0.0006496001
rbs,5,40509,15,5,Soft-Entropy-KKT(tau=25),737.7319465413,15.9548364781,-1116.5428176864,4.9429463795,658.2680534587,0.0646557184,0.4715387202,1.0000000000,1.0861311850e-12,0.0001910999
rbs,9,40909,15,9,Hungarian(reference),406.0404343173,0.0000000000,406.0404343173,9.0000000000,1180.9595656827,0.0413907998,0.7441459141,0.0000000000,0.0000000000e+00,0.0000335000
rbs,9,40909,15,9,Continuous-LP(HiGHS),406.0404343173,0.0000000000,406.0404343173,9.0000000000,1180.9595656827,0.0413907998,0.7441459141,0.0000000000,0.0000000000e+00,0.0016369000
rbs,9,40909,15,9,Soft-Entropy-KKT(tau=1),409.6705864261,0.8940370963,335.7548054597,9.0000000000,1177.3294135739,0.0415434712,0.7418584837,0.9999997851,9.7777896890e-11,0.0055515999
rbs,9,40909,15,9,Soft-Entropy-KKT(tau=5),429.7253153342,5.8331336032,19.6364411213,8.9999955999,1157.2746846658,0.0536907235,0.7292216034,0.9999998809,1.6943113579e-11,0.0010190000
rbs,9,40909,15,9,Soft-Entropy-KKT(tau=25),561.8888989087,38.3824987414,-1736.7257843908,8.5868504107,1025.1111010913,0.0870778137,0.6459427228,1.0000000000,2.0761170560e-12,0.0003686000
rbs,9,40910,15,9,Hungarian(reference),503.9950266064,0.0000000000,503.9950266064,9.0000000000,1433.0049733936,0.0075125587,0.7398063879,0.0000000000,0.0000000000e+00,0.0000438000
rbs,9,40910,15,9,Continuous-LP(HiGHS),503.9950266064,0.0000000000,503.9950266064,9.0000000000,1433.0049733936,0.0075125587,0.7398063879,0.0000000000,0.0000000000e+00,0.0017894000
rbs,9,40910,15,9,Soft-Entropy-KKT(tau=1),507.1188035828,0.6198031352,431.1461808485,9.0000000000,1429.8811964172,0.0096812200,0.7381936998,0.9999998538,1.3828552614e-04,0.0046295000
rbs,9,40910,15,9,Soft-Entropy-KKT(tau=5),521.8215308314,3.5370397095,111.1649719427,8.9999999868,1415.1784691686,0.0181100329,0.7306032365,0.9999998979,1.8093526677e-11,0.0017826000
rbs,9,40910,15,9,Soft-Entropy-KKT(tau=25),643.5523977528,27.6902278354,-1627.8665844799,8.8691719156,1293.4476022472,0.0400766701,0.6677581839,1.0000000000,2.1760371283e-14,0.0003994999
rbs,9,40911,15,9,Hungarian(reference),342.0823812882,0.0000000000,342.0823812882,9.0000000000,1293.9176187118,0.0275849404,0.7909031899,0.0000000000,0.0000000000e+00,0.0000351000
rbs,9,40911,15,9,Continuous-LP(HiGHS),342.0823812882,0.0000000000,342.0823812882,9.0000000000,1293.9176187118,0.0275849404,0.7909031899,0.0000000000,0.0000000000e+00,0.0021653001
rbs,9,40911,15,9,Soft-Entropy-KKT(tau=1),344.9574534517,0.8404619240,270.2683808474,9.0000000000,1291.0425465483,0.0299185937,0.7891458108,0.9999996894,3.3289035150e-05,0.0042377999
rbs,9,40911,15,9,Soft-Entropy-KKT(tau=5),359.0639109112,4.9641637664,-42.8845070444,8.9999993422,1276.9360890888,0.0369355229,0.7805232818,0.9999994281,9.7372110375e-11,0.0016841999
rbs,9,40911,15,9,Soft-Entropy-KKT(tau=25),504.8814246995,47.5905958086,-1761.4200824906,8.6552574922,1131.1185753005,0.0733585558,0.6913927722,1.0000000000,1.0547118734e-14,0.0003119000
rbs,9,40912,15,9,Hungarian(reference),442.4730921746,0.0000000000,442.4730921746,9.0000000000,1254.5269078254,0.0188219255,0.7392615839,0.0000000000,0.0000000000e+00,0.0000353000
rbs,9,40912,15,9,Continuous-LP(HiGHS),442.4730921746,0.0000000000,442.4730921746,9.0000000000,1254.5269078254,0.0188219255,0.7392615839,0.0000000000,0.0000000000e+00,0.0021178999
rbs,9,40912,15,9,Soft-Entropy-KKT(tau=1),445.3726206735,0.6553005257,369.0656055517,9.0000000000,1251.6273793265,0.0197413246,0.7375529637,0.9999998472,2.9679136926e-10,0.0040106000
rbs,9,40912,15,9,Soft-Entropy-KKT(tau=5),461.5631896964,4.3144086860,45.4256801443,8.9999997566,1235.4368103036,0.0276932781,0.7280122630,0.9999998069,1.5580314816e-11,0.0012337001
rbs,9,40912,15,9,Soft-Entropy-KKT(tau=25),579.1017120101,30.8784019304,-1707.3865804078,8.7642975567,1117.8982879899,0.0513440024,0.6587497277,1.0000000000,5.2703397202e-11,0.0002180999
rbs,9,40913,15,9,Hungarian(reference),449.5363270024,0.0000000000,449.5363270024,9.0000000000,1371.4636729976,0.0207872781,0.7531376568,0.0000000000,0.0000000000e+00,0.0000447000
rbs,9,40913,15,9,Continuous-LP(HiGHS),449.5363270024,0.0000000000,449.5363270024,9.0000000000,1371.4636729976,0.0207872781,0.7531376568,0.0000000000,0.0000000000e+00,0.0024115001
rbs,9,40913,15,9,Soft-Entropy-KKT(tau=1),452.9330961369,0.7556161606,379.0995662022,9.0000000000,1368.0669038631,0.0228316715,0.7512723250,0.9999998271,7.6286831360e-04,0.0038811000
rbs,9,40913,15,9,Soft-Entropy-KKT(tau=5),468.5393994427,4.2272606904,68.9626293827,8.9999998711,1352.4606005573,0.0314531559,0.7427021420,0.9999996110,4.3487435875e-11,0.0028533000
rbs,9,40913,15,9,Soft-Entropy-KKT(tau=25),616.8765498429,37.2250723220,-1648.6744952363,8.8034766364,1204.1234501571,0.0635763978,0.6612429710,1.0000000000,3.2640556924e-14,0.0002906000
rbs,12,41212,15,12,Hungarian(reference),136.0203052679,0.0000000000,136.0203052679,12.0000000000,1737.9796947321,0.0218650545,0.9274171263,0.0000000000,0.0000000000e+00,0.0000532999
rbs,12,41212,15,12,Continuous-LP(HiGHS),136.0203052679,0.0000000000,136.0203052679,12.0000000000,1737.9796947321,0.0218650545,0.9274171263,0.0000000000,0.0000000000e+00,0.0022516000
rbs,12,41212,15,12,Soft-Entropy-KKT(tau=1),142.2594400345,4.5869142510,61.5192860237,12.0000000000,1731.7405599655,0.0252278286,0.9240878121,0.9999994678,6.5092034841e-04,0.0053241000
rbs,12,41212,15,12,Soft-Entropy-KKT(tau=5),167.2246794715,22.9409676314,-288.1250418115,11.9990268639,1706.7753205285,0.0379196424,0.9107659128,0.9999999796,8.0882189835e-11,0.0025716000
rbs,12,41212,15,12,Soft-Entropy-KKT(tau=25),333.4329241825,145.1346683319,-2252.5856940085,11.0898603903,1540.5670758175,0.0690684585,0.8220742133,1.0000000000,2.2517543385e-12,0.0002915000
rbs,12,41213,15,12,Hungarian(reference),181.3754933073,0.0000000000,181.3754933073,12.0000000000,1543.6245066927,0.0219012953,0.8948547865,0.0000000000,0.0000000000e+00,0.0000410001
rbs,12,41213,15,12,Continuous-LP(HiGHS),181.3754933073,0.0000000000,181.3754933073,12.0000000000,1543.6245066927,0.0219012953,0.8948547865,0.0000000000,0.0000000000e+00,0.0025441000
rbs,12,41213,15,12,Soft-Entropy-KKT(tau=1),187.0136769464,3.1085697060,107.0216035199,12.0000000000,1537.9863230536,0.0255228029,0.8915862742,0.9999998720,7.1444922812e-04,0.0042897001
rbs,12,41213,15,12,Soft-Entropy-KKT(tau=5),214.1317177817,18.0598954562,-242.4766889646,11.9999916430,1510.8682822183,0.0409495099,0.8758656709,0.9999996976,7.5779382769e-11,0.0020411001
rbs,12,41213,15,12,Soft-Entropy-KKT(tau=25),401.6155064840,121.4276577066,-2217.5004044110,11.1082143405,1323.3844935160,0.0767285499,0.7671794165,1.0000000000,2.8865798640e-15,0.0003398000
rbs,12,41214,15,12,Hungarian(reference),196.7762578207,0.0000000000,196.7762578207,12.0000000000,1514.2237421793,0.0126259184,0.8849934203,0.0000000000,0.0000000000e+00,0.0000446000
rbs,12,41214,15,12,Continuous-LP(HiGHS),196.7762578207,0.0000000000,196.7762578207,12.0000000000,1514.2237421793,0.0126259184,0.8849934203,0.0000000000,0.0000000000e+00,0.0025901000
rbs,12,41214,15,12,Soft-Entropy-KKT(tau=1),202.6529026963,2.9864603284,116.1973355591,12.0000000000,1508.3470973037,0.0167996595,0.8815587944,0.9999997373,2.8754998382e-11,0.0022873000
rbs,12,41214,15,12,Soft-Entropy-KKT(tau=5),225.0127088140,14.3495212817,-253.8265527461,11.9999954750,1485.9872911860,0.0299310892,0.8684905267,0.9999999235,2.2184587500e-11,0.0007144001
rbs,12,41214,15,12,Soft-Entropy-KKT(tau=25),369.8766459922,87.9681268912,-2278.4856195309,11.1748542790,1341.1233540078,0.0584647407,0.7838242864,1.0000000000,2.7755575616e-15,0.0002648000
rbs,12,41215,15,12,Hungarian(reference),107.9392168935,0.0000000000,107.9392168935,12.0000000000,1356.0607831065,0.0293107994,0.9262710267,0.0000000000,0.0000000000e+00,0.0000465000
rbs,12,41215,15,12,Continuous-LP(HiGHS),107.9392168935,0.0000000000,107.9392168935,12.0000000000,1356.0607831065,0.0293107994,0.9262710267,0.0000000000,0.0000000000e+00,0.0032604000
rbs,12,41215,15,12,Soft-Entropy-KKT(tau=1),113.8188161432,5.4471390649,32.6404170644,12.0000000000,1350.1811838568,0.0351643487,0.9222549070,0.9999996583,5.4753091424e-04,0.0042869000
rbs,12,41215,15,12,Soft-Entropy-KKT(tau=5),140.7437051721,30.3916307925,-321.1298828681,11.9823184296,1323.2562948279,0.0510580211,0.9038635894,0.9999999390,3.3719138592e-11,0.0011081999
rbs,12,41215,15,12,Soft-Entropy-KKT(tau=25),321.1762122073,197.5528463619,-2325.1191684956,10.5048186897,1142.8237877927,0.0837561562,0.7806173414,1.0000000000,3.1102898035e-12,0.0001878999
rbs,12,41216,15,12,Hungarian(reference),119.1554765510,0.0000000000,119.1554765510,12.0000000000,1333.8445234490,0.0175622008,0.9179934779,0.0000000000,0.0000000000e+00,0.0000466000
rbs,12,41216,15,12,Continuous-LP(HiGHS),119.1554765510,0.0000000000,119.1554765510,12.0000000000,1333.8445234490,0.0175622008,0.9179934779,0.0000000000,0.0000000000e+00,0.0023958000
rbs,12,41216,15,12,Soft-Entropy-KKT(tau=1),125.7206455136,5.5097500783,41.0338815802,12.0000000000,1327.2793544864,0.0232824124,0.9134751235,0.9999999226,6.5181751244e-04,0.0061356000
rbs,12,41216,15,12,Soft-Entropy-KKT(tau=5),150.1390007762,26.0026019131,-323.2453544382,11.9946941887,1302.8609992238,0.0391241203,0.8966696485,0.9999999683,4.7249204549e-11,0.0008499000
rbs,12,41216,15,12,Soft-Entropy-KKT(tau=25),308.1553055123,158.6161496156,-2358.8112023402,10.5476581687,1144.8446944877,0.0691442829,0.7879178902,1.0000000000,1.7253976026e-12,0.0002369001
rbs,15,41515,15,15,Hungarian(reference),22.0319031574,0.0000000000,22.0319031574,15.0000000000,1374.9680968426,0.0175712257,0.9842291316,0.0000000000,0.0000000000e+00,0.0000466000
rbs,15,41515,15,15,Continuous-LP(HiGHS),22.0319031574,0.0000000000,22.0319031574,15.0000000000,1374.9680968426,0.0175712257,0.9842291316,0.0000000000,0.0000000000e+00,0.0019812000
rbs,15,41515,15,15,Soft-Entropy-KKT(tau=1),30.0526479995,36.4051384247,-63.6045171413,14.9924136418,1366.9473520005,0.0229706023,0.9784877251,0.9999998151,5.0734732003e-04,0.0044468000
rbs,15,41515,15,15,Soft-Entropy-KKT(tau=5),63.3131304855,187.3702286777,-471.6601407872,14.6797095274,1333.6868695145,0.0391944882,0.9546792194,0.9999999380,3.0782154603e-11,0.0011024000
rbs,15,41515,15,15,Soft-Entropy-KKT(tau=25),272.3831273113,1136.3122938819,-2807.9476558709,12.0217925284,1124.6168726887,0.0751973059,0.8050228151,1.0000000000,1.5543122345e-15,0.0003464000
rbs,15,41516,15,15,Hungarian(reference),41.6393450208,0.0000000000,41.6393450208,15.0000000000,1727.3606549792,0.0239072480,0.9764616478,0.0000000000,0.0000000000e+00,0.0000684999
rbs,15,41516,15,15,Continuous-LP(HiGHS),41.6393450208,0.0000000000,41.6393450208,15.0000000000,1727.3606549792,0.0239072480,0.9764616478,0.0000000000,0.0000000000e+00,0.0026426000
rbs,15,41516,15,15,Soft-Entropy-KKT(tau=1),48.4009970766,16.2386129091,-41.1750412531,14.9919162572,1720.5990029234,0.0278570804,0.9726393459,0.9999998576,5.5363270007e-04,0.0047789001
rbs,15,41516,15,15,Soft-Entropy-KKT(tau=5),89.4560866360,114.8354797400,-434.0584269036,14.5768042635,1679.5439133640,0.0460784353,0.9494312682,0.9999999620,3.0223379355e-11,0.0011025000
rbs,15,41516,15,15,Soft-Entropy-KKT(tau=25),272.6316507061,554.7452909499,-2732.9181337533,12.3409149227,1496.3683492939,0.0809312467,0.8458837475,1.0000000000,4.0060177398e-12,0.0002396000
rbs,15,41517,15,15,Hungarian(reference),29.8485381321,0.0000000000,29.8485381321,15.0000000000,1443.1514618679,0.0334874125,0.9797362267,0.0000000000,0.0000000000e+00,0.0000514999
rbs,15,41517,15,15,Continuous-LP(HiGHS),29.8485381321,0.0000000000,29.8485381321,15.0000000000,1443.1514618679,0.0334874125,0.9797362267,0.0000000000,0.0000000000e+00,0.0031904000
rbs,15,41517,15,15,Soft-Entropy-KKT(tau=1),37.8101953988,26.6735249526,-57.6889534846,14.9918853089,1435.1898046012,0.0373593061,0.9743311640,0.9999997815,5.4217264129e-04,0.0044516000
rbs,15,41517,15,15,Soft-Entropy-KKT(tau=5),74.7378036673,150.3901642905,-471.7015903788,14.4124966352,1398.2621963327,0.0551854791,0.9492615046,0.9999998358,1.1310508086e-11,0.0011901000
rbs,15,41517,15,15,Soft-Entropy-KKT(tau=25),237.7982716899,696.6831428647,-2848.1435409777,11.6886634725,1235.2017283101,0.0846831305,0.8385619337,1.0000000000,8.8817841970e-16,0.0002285000
rbs,15,41518,15,15,Hungarian(reference),38.6568168141,0.0000000000,38.6568168141,15.0000000000,1567.3431831859,0.0288334033,0.9759297529,0.0000000000,0.0000000000e+00,0.0000478000
rbs,15,41518,15,15,Continuous-LP(HiGHS),38.6568168141,0.0000000000,38.6568168141,15.0000000000,1567.3431831859,0.0288334033,0.9759297529,0.0000000000,0.0000000000e+00,0.0023833000
rbs,15,41518,15,15,Soft-Entropy-KKT(tau=1),45.0509483000,16.5407604995,-42.4595633371,14.9909042427,1560.9490517000,0.0344622864,0.9719483510,0.9999999771,6.2041648460e-04,0.0038990000
rbs,15,41518,15,15,Soft-Entropy-KKT(tau=5),90.2592093799,133.4884680601,-441.3585569612,14.4634982952,1515.7407906201,0.0610815131,0.9437987488,0.9999997210,1.5507484186e-11,0.0009033000
rbs,15,41518,15,15,Soft-Entropy-KKT(tau=25),282.1707371649,629.9378490529,-2768.6748508335,11.8985837479,1323.8292628351,0.0972072597,0.8243021562,1.0000000000,5.4400928207e-15,0.0002054999
rbs,15,41519,15,15,Hungarian(reference),34.3994129841,0.0000000000,34.3994129841,15.0000000000,1550.6005870159,0.0270229577,0.9782969003,0.0000000000,0.0000000000e+00,0.0000510000
rbs,15,41519,15,15,Continuous-LP(HiGHS),34.3994129841,0.0000000000,34.3994129841,15.0000000000,1550.6005870159,0.0270229577,0.9782969003,0.0000000000,0.0000000000e+00,0.0022932000
rbs,15,41519,15,15,Soft-Entropy-KKT(tau=1),42.7190652420,24.1854483441,-50.4303696293,14.9920787780,1542.2809347580,0.0343937275,0.9730479084,0.9999996810,5.1519675246e-04,0.0043133000
rbs,15,41519,15,15,Soft-Entropy-KKT(tau=5),77.8546877490,126.3256288267,-460.2596580544,14.4386706091,1507.1453122510,0.0524580052,0.9508803232,0.9999999108,4.3886672074e-11,0.0007311001
rbs,15,41519,15,15,Soft-Entropy-KKT(tau=25),264.6307793918,669.2886489492,-2798.3729832620,11.9968974430,1320.3692206082,0.0860022632,0.8330405177,1.0000000000,8.6597395921e-15,0.0002058999
rbs,20,42020,15,20,Hungarian(reference),25.3555980256,0.0000000000,25.3555980256,15.0000000000,1784.6444019744,0.0138209362,0.9859913823,0.0000000000,0.0000000000e+00,0.0000428000
rbs,20,42020,15,20,Continuous-LP(HiGHS),25.3555980256,0.0000000000,25.3555980256,15.0000000000,1784.6444019744,0.0138209362,0.9859913823,0.0000000000,0.0000000000e+00,0.0029880001
rbs,20,42020,15,20,Soft-Entropy-KKT(tau=1),36.0865601490,42.3218656196,-90.3066479728,14.9999999999,1773.9134398510,0.0204378320,0.9800626740,0.9999997637,6.0468741125e-11,0.0007050000
rbs,20,42020,15,20,Soft-Entropy-KKT(tau=5),66.8702797600,163.7298465311,-633.3898930120,14.9999298478,1743.1297202400,0.0379205313,0.9630550941,0.9999999539,4.7677861659e-11,0.0003722000
rbs,20,42020,15,20,Soft-Entropy-KKT(tau=25),189.0917146266,645.7592380021,-3533.1338650317,14.1483444837,1620.9082853734,0.0674548438,0.8955294394,1.0000000000,1.2212453271e-15,0.0003170000
rbs,20,42021,15,20,Hungarian(reference),11.4451863484,0.0000000000,11.4451863484,15.0000000000,1658.5548136516,0.0082938145,0.9931465950,0.0000000000,0.0000000000e+00,0.0000422000
rbs,20,42021,15,20,Continuous-LP(HiGHS),11.4451863484,0.0000000000,11.4451863484,15.0000000000,1658.5548136516,0.0082938145,0.9931465950,0.0000000000,0.0000000000e+00,0.0024188000
rbs,20,42021,15,20,Soft-Entropy-KKT(tau=1),19.4993843775,70.3719256629,-112.0530138790,14.9999999999,1650.5006156225,0.0140863561,0.9883237219,0.9999997447,1.0383804927e-11,0.0003952001
rbs,20,42021,15,20,Soft-Entropy-KKT(tau=5),41.3185549205,261.0125135819,-663.2240431754,14.9957551439,1628.6814450795,0.0300371053,0.9752583503,0.9999997563,5.2180482157e-15,0.0003337000
rbs,20,42021,15,20,Soft-Entropy-KKT(tau=25),173.3219222109,1414.3652268733,-3593.8602698555,13.4573422269,1496.6780777891,0.0611953327,0.8962144178,1.0000000000,1.1102230246e-15,0.0002168000
rbs,20,42022,15,20,Hungarian(reference),13.1404865196,0.0000000000,13.1404865196,15.0000000000,1514.8595134804,0.0090184709,0.9914002052,0.0000000000,0.0000000000e+00,0.0000468000
rbs,20,42022,15,20,Continuous-LP(HiGHS),13.1404865196,0.0000000000,13.1404865196,15.0000000000,1514.8595134804,0.0090184709,0.9914002052,0.0000000000,0.0000000000e+00,0.0026574000
rbs,20,42022,15,20,Soft-Entropy-KKT(tau=1),21.7862828022,65.7951002778,-106.8565680083,14.9999999998,1506.2137171978,0.0164172202,0.9857419615,0.9999996983,3.4770408774e-11,0.0004151000
rbs,20,42022,15,20,Soft-Entropy-KKT(tau=5),49.9799908894,280.3511446460,-653.2045358085,14.9893467370,1478.0200091106,0.0349934894,0.9672905819,0.9999998308,7.3290706837e-11,0.0002736000
rbs,20,42022,15,20,Soft-Entropy-KKT(tau=25),187.4314421982,1326.3660779863,-3588.5495318017,13.4078586721,1340.5685578018,0.0687508108,0.8773354436,1.0000000000,1.2212453271e-15,0.0002785000
rbs,20,42023,15,20,Hungarian(reference),23.9660010173,0.0000000000,23.9660010173,15.0000000000,1732.0339989827,0.0137136017,0.9863519356,0.0000000000,0.0000000000e+00,0.0000509999
rbs,20,42023,15,20,Continuous-LP(HiGHS),23.9660010173,0.0000000000,23.9660010173,15.0000000000,1732.0339989827,0.0137136017,0.9863519356,0.0000000000,0.0000000000e+00,0.0024954000
rbs,20,42023,15,20,Soft-Entropy-KKT(tau=1),32.4228776843,35.2869744973,-92.0029226235,14.9999999999,1723.5771223157,0.0195619392,0.9815359466,0.9999996357,1.1701084546e-11,0.0004672999
rbs,20,42023,15,20,Soft-Entropy-KKT(tau=5),65.6251677428,173.8261076405,-628.8279674540,14.9696694951,1690.3748322572,0.0408113026,0.9626280366,0.9999998273,7.6605388699e-15,0.0003372000
rbs,20,42023,15,20,Soft-Entropy-KKT(tau=25),199.5149953135,732.4918085801,-3534.4383731571,13.6592574706,1556.4850046865,0.0781728670,0.8863809822,1.0000000000,1.3322676296e-15,0.0002065001
rbs,20,42024,15,20,Hungarian(reference),17.7900254228,0.0000000000,17.7900254228,15.0000000000,1927.2099745772,0.0093822143,0.9908534574,0.0000000000,0.0000000000e+00,0.0000516000
rbs,20,42024,15,20,Continuous-LP(HiGHS),17.7900254228,0.0000000000,17.7900254228,15.0000000000,1927.2099745772,0.0093822143,0.9908534574,0.0000000000,0.0000000000e+00,0.0037572001
rbs,20,42024,15,20,Soft-Entropy-KKT(tau=1),26.4443335614,48.6469689217,-105.1530770505,14.9999999995,1918.5556664386,0.0151434862,0.9864039416,0.9999997503,6.1311511423e-11,0.0004098001
rbs,20,42024,15,20,Soft-Entropy-KKT(tau=5),49.3104877115,177.1805353819,-655.7226123260,14.9738090896,1895.6895122885,0.0275968415,0.9746475642,0.9999998014,9.4433350029e-11,0.0002486000
rbs,20,42024,15,20,Soft-Entropy-KKT(tau=25),152.4914009954,757.1735979640,-3579.7573435923,13.7859014338,1792.5085990046,0.0532844167,0.9215982514,1.0000000000,1.1102230246e-15,0.0002620000
